ID,duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,level
8089,0,tcp,courier,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,20,0,0,1,1,0.14,0.05,0,255,20,0.08,0.06,0,0,0,0,1,1,18
8090,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,19,0,0,1,1,0.1,0.07,0,255,19,0.07,0.07,0,0,0,0,1,1,21
8091,0,tcp,smtp,SF,2190,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,165,187,0.68,0.02,0.01,0.01,0,0,0,0,21
8092,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,1,0,0.4,255,255,1,0,0,0,0.01,0.01,0.06,0.06,15
8093,0,udp,private,SF,56,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333,333,0,0,0,0,1,0,0,255,255,1,0,0.99,0,0,0,0,0,17
8094,0,udp,private,SF,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0,15
8095,0,tcp,http,SF,330,3341,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,19,0,0,0,0,1,0,0.11,255,255,1,0,0,0,0,0,0,0,21
8096,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,2,0,0,1,1,0.01,0.07,0,255,2,0.01,0.07,0,0,0,0,1,1,21
8097,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2,0,0,1,1,0.01,0.06,0,255,2,0.01,0.06,0,0,0,0,1,1,21
8098,0,tcp,ftp_data,SF,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,19,1,0,1,0.21,0,0,0,0,15
8099,0,tcp,sunrpc,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1,1,0,1,255,33,0.13,0.03,0,0,0,0,0.63,1,13
8100,0,tcp,http,SF,206,310,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,31,0,0.65,0,0,1,0,0.06,255,255,1,0,0,0,0,0,0,0,18
8101,0,tcp,http,SF,248,1101,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,82,255,1,0,0.01,0.04,0,0,0,0,21
8102,0,tcp,http,SF,282,263,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,28,28,1,0,0.04,0,0,0,0,0,21
8103,0,tcp,http,SF,297,75380,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,255,1,0,1,0.02,0,0,0,0,21
8104,0,tcp,smtp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,10,1,1,0,0,0.05,0.07,0,255,10,0.04,0.07,0,0,1,1,0,0,21
8105,0,icmp,urp_i,SF,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,65,20,0.31,0.12,0.31,0,0.03,0,0,0,20
8106,280,tcp,ftp_data,SF,283618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0.67,0.67,0,255,34,0.13,0.04,0.13,0,0,0,0,0,3
8107,0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,147,0,0,0,0,1,0,0.01,255,255,1,0,1,0,0,0,0,0,21
8108,0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,165,0,0,0,0,1,0,0,255,254,1,0.01,1,0,0,0,0,0,21
8109,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,8,0,0,1,1,0.03,0.07,0,255,8,0.03,0.07,0,0,0,0,1,1,21
8110,7605,tcp,telnet,SF,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0.14,0,0.43,1,0,0.71,255,174,0.68,0.03,0,0,0.33,0.48,0.11,0.07,18
8111,1,tcp,smtp,SF,5229,280,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,131,59,0.33,0.05,0.01,0.03,0,0,0,0,21
8112,0,udp,private,SF,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,0,0,0,0,1,0,0,255,255,1,0,0.45,0,0,0,0,0,14
8113,0,tcp,http,SF,330,490,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,44,255,1,0,0.02,0.03,0,0,0,0,21
8114,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,14,0,0,1,1,0.06,0.07,0,255,14,0.05,0.07,0,0,0,0,1,1,21
8115,0,tcp,http,SF,328,2439,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,174,238,1,0,0.01,0.01,0.01,0,0,0,21
8116,0,tcp,ftp_data,SF,5470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,10,13,0.1,0.3,0.1,0.23,0,0,0.2,0,0
8117,0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,1,1,0,0,1,0,0,255,255,1,0,0,0,0.8,0.8,0.17,0.17,18
8118,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,20,0,0,1,1,0.09,0.07,0,255,20,0.08,0.08,0,0,0,0,1,1,21
8119,0,udp,private,SF,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,255,1,0,0.95,0,0,0,0,0,17
8120,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,6,1,1,0,0,0.14,0.18,0,255,6,0.02,0.17,0,0,1,1,0,0,21
8121,0,icmp,ecr_i,SF,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,380,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,18
8122,0,udp,private,SF,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0,0,0,0,1,0,0,106,81,0.76,0.04,0.76,0,0,0,0,0,6
8123,0,tcp,nnsp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,18,0,0,1,1,0.14,0.06,0,255,18,0.07,0.06,0,0,0,0,1,1,20
8124,0,tcp,telnet,RSTO,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,1,0.71,1,0,0.57,255,45,0.18,0.03,0,0,0,0.02,0.52,0.8,13
8125,0,tcp,http,SF,233,4768,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,0,1,0,0.13,255,255,1,0,0,0,0,0,0,0,21
8126,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,19,0,0,1,1,0.09,0.07,0,255,19,0.07,0.07,0,0,0,0,1,1,21
8127,0,tcp,time,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,1,1,1,0,0,0.01,0.1,0,255,1,0,0.09,0,0,1,1,0,0,18
8128,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,5,0,0,0.4,0.4,1,0,0,255,230,0.9,0.01,0,0,0,0,0.02,0.02,13
8129,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,16,0,0,1,1,0.06,0.06,0,255,16,0.06,0.07,0,0,0,0,1,1,21
8130,0,tcp,ftp_data,SF,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,188,49,0.26,0.03,0.26,0,0,0,0.01,0,20
8131,0,tcp,http,SF,215,1047,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,1,0,0.25,255,255,1,0,0,0,0.01,0.01,0,0,21
8132,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,12,0,0,1,1,0.1,0.06,0,255,12,0.05,0.05,0,0,0,0,1,1,21
8133,0,tcp,http,SF,221,1272,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,24,0,0,0,0,1,0,0.17,77,255,1,0,0.01,0.01,0,0,0,0,21
8134,0,udp,domain_u,SF,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,110,0,0,0,0,1,0,0.02,255,254,1,0.01,0.01,0,0,0,0,0,21
8135,8180,tcp,telnet,SF,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,71,0.28,0.02,0,0,0.73,0.7,0.01,0.03,17
8136,7460,tcp,telnet,SF,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,209,0.82,0.03,0,0,0.33,0.41,0.12,0.07,18
8137,0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,94,1,1,0,0,1,0,0,255,255,1,0,0,0,0.5,0.5,0.48,0.48,17
8138,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,20,0,0,1,1,0.07,0.06,0,255,20,0.08,0.06,0,0,0,0,1,1,21
8139,0,tcp,http,SF,282,618,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,21
8140,0,tcp,http,SF,193,313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,1,0,0,81,255,1,0,0.01,0.04,0,0,0,0,21
8141,0,tcp,ftp,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,2,0,0,1,1,0.02,0.09,0,255,2,0.01,0.07,0,0,0,0,1,1,21
8142,0,tcp,http,SF,280,4224,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,1,0,0.22,5,255,1,0,0.2,0.02,0,0,0,0,21
8143,0,tcp,http,SF,320,340,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,107,255,1,0,0.01,0.02,0,0,0,0,21
8144,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,24,0,0,0,0,1,0,0.12,255,255,1,0,0,0,0,0,0.07,0.07,11
8145,0,tcp,http,SF,211,733,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,34,0,0,0,0,1,0,0.06,255,255,1,0,0,0,0,0,0,0,21
8146,0,tcp,http,SF,217,24911,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,21
8147,0,tcp,http,SF,212,5466,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,162,255,1,0,0.01,0.04,0,0,0,0,21
8148,0,tcp,http,SF,301,16081,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,23,0,0,0,0,1,0,0.09,10,255,1,0,0.1,0.03,0,0,0,0,21
8149,4,tcp,pop_3,SF,30,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,255,251,0.98,0.01,0,0,0,0,0,0,17
8150,0,icmp,eco_i,SF,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,0,0,0,0,1,0,1,3,103,1,0,1,0.25,0,0,0,0,15
8151,0,tcp,hostnames,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,17,0,0,1,1,0.08,0.06,0,255,17,0.07,0.07,0,0,0,0,1,1,18
8152,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0.5,0.5,1,0,0,255,230,0.9,0.01,0,0,0,0,0.02,0.02,13
8153,0,icmp,eco_i,SF,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68,0,0,0,0,1,0,1,4,134,1,0,1,0.26,0,0,0,0,16
8154,8176,tcp,telnet,SF,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0.33,1,0,0.67,255,47,0.18,0.04,0,0,0,0.02,0.09,0.26,7
8155,0,udp,private,SF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,0,0,0.18,0.29,0,255,3,0.01,0.57,0.47,0,0.01,0,0.49,0,0
8156,0,udp,domain_u,SF,45,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,203,0,0,0,0,1,0,0.01,255,254,1,0.01,0,0,0,0,0,0,18
8157,0,tcp,http,SF,351,2799,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,1,0,0.33,16,181,1,0,0.06,0.04,0,0,0,0.02,21
8158,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,19,0,0,1,1,0.19,0.05,0,255,19,0.07,0.05,0,0,0,0,1,1,21
8159,0,udp,domain_u,SF,45,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,255,247,0.97,0.01,0.01,0,0,0,0,0,21
8160,0,tcp,uucp,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,11,0,0,1,1,0.08,0.05,0,255,11,0.04,0.06,0,0,0,0,1,1,20
8161,0,icmp,eco_i,SF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,245,1,0,1,1,0,0,0,0,15
8162,0,tcp,http,SF,302,46438,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0.5,25,227,1,0,0.04,0.05,0,0,0,0,21
8163,0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,506,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,21
8164,0,tcp,http,RSTR,16384,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,5,0,0,0.6,0.6,1,0,0,255,230,0.9,0.01,0,0,0,0,0.02,0.02,6
8165,8121,tcp,telnet,S3,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,255,31,0.12,0.77,0,0,0.03,0.26,0.76,0,16
8166,1578,udp,other,SF,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,2,0.01,0.06,0.18,0,0,0,0.01,0,20
8167,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,17,0,0,1,1,0.14,0.06,0,255,17,0.07,0.06,0,0,0,0,1,1,21
8168,0,tcp,http,SF,325,370,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,21
8169,0,tcp,http,SF,455,6194,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,1,0,0.22,255,255,1,0,0,0,0,0,0,0,21
8170,0,tcp,http,SF,221,1210,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,1,0,0,16,255,1,0,0.06,0.02,0,0,0,0,21
8171,0,tcp,http,SF,269,398,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,21
8172,0,udp,private,SF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0.06,0.56,0,255,1,0,0.73,1,0,0,0,0,0,19
8173,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,18,0,0,1,1,0.07,0.05,0,255,18,0.07,0.05,0,0,0,0,1,1,21
8174,0,tcp,http,SF,205,1844,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,15,0,0,0,0,1,0,0.13,92,255,1,0,0.01,0.04,0,0,0,0,21
8175,0,udp,private,SF,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,252,0.99,0.01,0.01,0,0,0,0,0,21
8176,20,tcp,ftp,SF,222,765,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,9,4,0.44,0.22,0.11,0,0,0,0,0,21
8177,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,6,0,0,1,1,0.06,0.07,0,255,6,0.02,0.06,0,0,0,0,1,1,21
8178,0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,317,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,19
8179,4,tcp,pop_3,SF,32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,214,0.84,0.02,0,0,0,0,0.07,0,18
8180,0,tcp,ctf,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,1,0,0,1,1,0,0.06,0,255,1,0,0.06,0,0,0,0,1,1,18
8181,0,udp,domain_u,SF,43,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,161,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,18
8182,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,4,0,0,1,1,0.02,0.08,0,255,4,0.02,0.07,0,0,0,0,1,1,21
8183,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,15,0,0,1,1,0.1,0.05,0,255,15,0.06,0.05,0,0,0,0,1,1,21
8184,0,tcp,finger,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,16,0,0,1,1,0.33,0.08,0,255,62,0.24,0.11,0,0,0,0,1,1,19
8185,1,tcp,pop_3,RSTO,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,1,1,0.5,1,1,92,59,0.25,0.05,0.01,0.03,0,0,0.89,1,13
8186,0,tcp,http,RSTO,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,1,0,0,1,1,0.04,1,0,34,1,0.03,0.79,0.74,0,0,0,0.74,1,9
8187,0,tcp,http,SF,260,1301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,21
8188,0,tcp,http,SF,218,1211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,21
8189,0,tcp,domain,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,6,0,0,1,1,0.02,0.07,0,255,6,0.02,0.07,0,0,0,0,1,1,19
8190,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,1,0.08,0,0.91,1,0,1,0,255,1,0,0.75,0,0,0.07,0,0.66,1,20
8191,0,tcp,pop_3,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0,1,1,1,0,1,35,61,0.29,0.14,0.03,0.03,0.03,0.02,0.86,0.97,11
8192,0,tcp,http,SF,305,2007,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,21
8193,0,tcp,http,SF,217,177,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,1,0,0.22,255,255,1,0,0,0,0,0,0,0,21
8194,0,tcp,pop_3,RSTO,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1,0.75,0.33,1,1,217,60,0.24,0.02,0,0.03,0,0,0.89,1,15
8195,0,tcp,http,SF,236,274,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,1,0,0,15,255,1,0,0.07,0.04,0,0,0,0,21
8196,4,tcp,pop_3,SF,26,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,85,75,0.87,0.04,0.01,0.03,0,0,0.08,0,7
8197,0,udp,private,SF,52,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,255,1,0,0.96,0,0,0,0,0,17
8198,1,tcp,smtp,SF,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,76,0.3,0.14,0,0,0,0,0.69,0,11
8199,7364,tcp,telnet,SF,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,230,0.9,0.02,0,0,0.33,0.37,0.1,0.05,18
8200,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,5,0,0,1,1,0.02,0.06,0,255,5,0.02,0.08,0,0,0,0,1,1,21
8201,0,tcp,http,SF,283,3435,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,1,0,0.25,67,243,1,0,0.01,0.03,0,0,0,0,21
8202,4,tcp,pop_3,SF,32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,208,189,0.91,0.01,0,0,0,0,0.05,0,10
8203,0,tcp,iso_tsap,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,19,0,0,1,1,0.08,0.06,0,255,19,0.07,0.07,0,0,0,0,1,1,18
8204,0,tcp,telnet,S3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,255,154,0.6,0.37,0,0,0.49,0.82,0.36,0.01,19
8205,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,10,0,0,1,1,0.04,0.06,0,255,10,0.04,0.07,0,0,0,0,1,1,21
8206,0,tcp,http,SF,223,1317,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,1,0,0,186,255,1,0,0.01,0.01,0,0,0,0,21
8207,0,tcp,http,SF,238,573,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,125,255,1,0,0.01,0.05,0,0,0,0,21
8208,0,tcp,http,SF,217,1370,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,1,0,0.43,20,255,1,0,0.05,0.02,0,0,0,0,21
8209,0,tcp,http,SF,151,9485,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,21
8210,1,tcp,smtp,SF,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,85,0.33,0.14,0,0,0,0,0.65,0,11
8211,0,tcp,smtp,SF,1028,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,15,13,0.87,0.2,0.07,0,0,0,0,0,21
8212,0,tcp,http,SF,237,1075,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,255,224,0.88,0.01,0,0,0,0,0,0,21
8213,0,tcp,smtp,SF,785,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,119,214,0.87,0.03,0.01,0.01,0,0,0,0,21
8214,0,tcp,http,SF,251,1027,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,1,0,0,26,26,1,0,0.04,0,0,0,0,0,21
8215,0,tcp,http,SF,205,1414,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,99,255,1,0,0.01,0.01,0,0,0,0,21
8216,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,13,0,0,1,1,0.05,0.06,0,255,13,0.05,0.07,0,0,0,0,1,1,21
8217,0,tcp,http,SF,220,1536,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,1,0,0,73,255,1,0,0.01,0.02,0,0,0,0,21
8218,0,tcp,http,SF,278,8684,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,18,0,0,0,0,1,0,0.17,137,255,1,0,0.01,0.04,0,0,0,0,21
8219,1,tcp,smtp,SF,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,155,0.61,0.13,0,0,0,0,0.38,0,11
8220,0,tcp,private,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,255,1,0,0.43,0.39,0,0,0,0.9,1,18
8221,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,1,0,0,1,1,0,0.07,0,255,1,0,0.07,0,0,0,0,1,1,21
8222,0,tcp,telnet,SF,126,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,217,0.85,0.02,0,0,0,0,0.02,0.03,15
8223,5,tcp,pop_3,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0.33,0.5,0.33,1,1,82,54,0.2,0.06,0.01,0.04,0,0.02,0.17,0.69,7
8224,0,tcp,http,SF,275,27438,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,1,0,0.43,81,255,1,0,0.01,0.02,0,0,0,0,21
8225,0,udp,private,SF,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,0,0,0,0.86,0.14,0,255,17,0.07,0.24,0.88,0,0,0,0.09,0,7
8226,1,tcp,telnet,RSTO,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0.25,1,0.5,1,0,0.75,114,86,0.34,0.04,0.01,0.02,0,0,0.9,0.71,12
8227,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,20,1,1,0,0,0.11,0.08,0,255,20,0.08,0.09,0,0,1,1,0,0,21
